id_nota,nota,fecha_registro,id_postulante,id_docente,id_materia,id_examen
9122,66.00,"2025-09-30 10:00:00",801,24,1,8
9123,71.00,"2025-09-30 10:00:00",801,24,1,9
9124,68.00,"2025-09-30 10:00:00",801,38,2,7
9125,73.00,"2025-09-30 10:00:00",801,38,2,8
9126,78.00,"2025-09-30 10:00:00",801,38,2,9
9127,75.00,"2025-09-30 10:00:00",801,39,3,7
9128,80.00,"2025-09-30 10:00:00",801,39,3,8
9129,85.00,"2025-09-30 10:00:00",801,39,3,9
9130,82.00,"2025-09-30 10:00:00",801,40,4,7
9131,87.00,"2025-09-30 10:00:00",801,40,4,8
9132,92.00,"2025-09-30 10:00:00",801,40,4,9
9133,74.00,"2025-09-30 10:00:00",802,24,1,7
9134,79.00,"2025-09-30 10:00:00",802,24,1,8
9135,84.00,"2025-09-30 10:00:00",802,24,1,9
9136,81.00,"2025-09-30 10:00:00",802,38,2,7
9137,86.00,"2025-09-30 10:00:00",802,38,2,8
9138,91.00,"2025-09-30 10:00:00",802,38,2,9
9139,88.00,"2025-09-30 10:00:00",802,39,3,7
9140,93.00,"2025-09-30 10:00:00",802,39,3,8
9141,68.00,"2025-09-30 10:00:00",802,39,3,9
9142,95.00,"2025-09-30 10:00:00",802,40,4,7
9143,70.00,"2025-09-30 10:00:00",802,40,4,8
9144,75.00,"2025-09-30 10:00:00",802,40,4,9
9145,87.00,"2025-09-30 10:00:00",803,24,1,7
9146,92.00,"2025-09-30 10:00:00",803,24,1,8
9147,67.00,"2025-09-30 10:00:00",803,24,1,9
9148,94.00,"2025-09-30 10:00:00",803,38,2,7
9149,69.00,"2025-09-30 10:00:00",803,38,2,8
9150,74.00,"2025-09-30 10:00:00",803,38,2,9
9151,71.00,"2025-09-30 10:00:00",803,39,3,7
9152,76.00,"2025-09-30 10:00:00",803,39,3,8
9153,81.00,"2025-09-30 10:00:00",803,39,3,9
9154,78.00,"2025-09-30 10:00:00",803,40,4,7
9155,83.00,"2025-09-30 10:00:00",803,40,4,8
9156,88.00,"2025-09-30 10:00:00",803,40,4,9
9157,48.00,"2025-09-30 10:00:00",804,24,1,7
9158,53.00,"2025-09-30 10:00:00",804,24,1,8
9159,40.00,"2025-09-30 10:00:00",804,24,1,9
9160,75.00,"2025-09-30 10:00:00",804,38,2,7
9161,80.00,"2025-09-30 10:00:00",804,38,2,8
9162,85.00,"2025-09-30 10:00:00",804,38,2,9
9163,82.00,"2025-09-30 10:00:00",804,39,3,7
9164,87.00,"2025-09-30 10:00:00",804,39,3,8
9165,63.00,"2025-09-30 10:00:00",804,39,3,9
9166,89.00,"2025-09-30 10:00:00",804,40,4,7
9167,65.00,"2025-09-30 10:00:00",804,40,4,8
9168,70.00,"2025-09-30 10:00:00",804,40,4,9
9169,81.00,"2025-09-30 10:00:00",805,24,1,7
9170,86.00,"2025-09-30 10:00:00",805,24,1,8
9171,62.00,"2025-09-30 10:00:00",805,24,1,9
9172,50.00,"2025-09-30 10:00:00",805,38,2,7
9173,55.00,"2025-09-30 10:00:00",805,38,2,8
9174,42.00,"2025-09-30 10:00:00",805,38,2,9
9175,66.00,"2025-09-30 10:00:00",805,39,3,7
9176,71.00,"2025-09-30 10:00:00",805,39,3,8
9177,63.00,"2025-09-30 10:00:00",805,39,3,9
9178,73.00,"2025-09-30 10:00:00",805,40,4,7
9179,65.00,"2025-09-30 10:00:00",805,40,4,8
9180,70.00,"2025-09-30 10:00:00",805,40,4,9
9181,65.00,"2025-09-30 10:00:00",806,24,1,7
9182,70.00,"2025-09-30 10:00:00",806,24,1,8
9183,62.00,"2025-09-30 10:00:00",806,24,1,9
9184,72.00,"2025-09-30 10:00:00",806,38,2,7
9185,64.00,"2025-09-30 10:00:00",806,38,2,8
9186,69.00,"2025-09-30 10:00:00",806,38,2,9
9187,42.00,"2025-09-30 10:00:00",806,39,3,7
9188,47.00,"2025-09-30 10:00:00",806,39,3,8
9189,52.00,"2025-09-30 10:00:00",806,39,3,9
9190,73.00,"2025-09-30 10:00:00",806,40,4,7
9191,78.00,"2025-09-30 10:00:00",806,40,4,8
9192,83.00,"2025-09-30 10:00:00",806,40,4,9
9193,65.00,"2025-09-30 10:00:00",807,24,1,7
9194,70.00,"2025-09-30 10:00:00",807,24,1,8
9195,75.00,"2025-09-30 10:00:00",807,24,1,9
9196,72.00,"2025-09-30 10:00:00",807,38,2,7
9197,77.00,"2025-09-30 10:00:00",807,38,2,8
9198,82.00,"2025-09-30 10:00:00",807,38,2,9
9199,79.00,"2025-09-30 10:00:00",807,39,3,7
9200,84.00,"2025-09-30 10:00:00",807,39,3,8
9201,89.00,"2025-09-30 10:00:00",807,39,3,9
9202,44.00,"2025-09-30 10:00:00",807,40,4,7
9203,49.00,"2025-09-30 10:00:00",807,40,4,8
9204,54.00,"2025-09-30 10:00:00",807,40,4,9
9205,82.00,"2025-09-30 10:00:00",808,24,1,7
9206,87.00,"2025-09-30 10:00:00",808,24,1,8
9207,92.00,"2025-09-30 10:00:00",808,24,1,9
9208,89.00,"2025-09-30 10:00:00",808,38,2,7
9209,94.00,"2025-09-30 10:00:00",808,38,2,8
9210,69.00,"2025-09-30 10:00:00",808,38,2,9
9211,66.00,"2025-09-30 10:00:00",808,39,3,7
9212,71.00,"2025-09-30 10:00:00",808,39,3,8
9213,76.00,"2025-09-30 10:00:00",808,39,3,9
9214,73.00,"2025-09-30 10:00:00",808,40,4,7
9215,78.00,"2025-09-30 10:00:00",808,40,4,8
9216,83.00,"2025-09-30 10:00:00",808,40,4,9
9217,95.00,"2025-09-30 10:00:00",809,24,1,7
9218,70.00,"2025-09-30 10:00:00",809,24,1,8
9219,75.00,"2025-09-30 10:00:00",809,24,1,9
9220,72.00,"2025-09-30 10:00:00",809,38,2,7
9221,77.00,"2025-09-30 10:00:00",809,38,2,8
9222,82.00,"2025-09-30 10:00:00",809,38,2,9
9223,79.00,"2025-09-30 10:00:00",809,39,3,7
9224,84.00,"2025-09-30 10:00:00",809,39,3,8
9225,89.00,"2025-09-30 10:00:00",809,39,3,9
9226,86.00,"2025-09-30 10:00:00",809,40,4,7
9227,91.00,"2025-09-30 10:00:00",809,40,4,8
9228,66.00,"2025-09-30 10:00:00",809,40,4,9
9229,78.00,"2025-09-30 10:00:00",810,24,1,7
9230,83.00,"2025-09-30 10:00:00",810,24,1,8
9231,88.00,"2025-09-30 10:00:00",810,24,1,9
9232,85.00,"2025-09-30 10:00:00",810,38,2,7
9233,90.00,"2025-09-30 10:00:00",810,38,2,8
9234,95.00,"2025-09-30 10:00:00",810,38,2,9
9235,92.00,"2025-09-30 10:00:00",810,39,3,7
9236,67.00,"2025-09-30 10:00:00",810,39,3,8
9237,72.00,"2025-09-30 10:00:00",810,39,3,9
9238,69.00,"2025-09-30 10:00:00",810,40,4,7
9239,74.00,"2025-09-30 10:00:00",810,40,4,8
9240,79.00,"2025-09-30 10:00:00",810,40,4,9
9241,91.00,"2025-09-30 10:00:00",811,24,1,7
9242,66.00,"2025-09-30 10:00:00",811,24,1,8
9243,71.00,"2025-09-30 10:00:00",811,24,1,9
9244,68.00,"2025-09-30 10:00:00",811,38,2,7
9245,73.00,"2025-09-30 10:00:00",811,38,2,8
9246,78.00,"2025-09-30 10:00:00",811,38,2,9
9247,75.00,"2025-09-30 10:00:00",811,39,3,7
9248,80.00,"2025-09-30 10:00:00",811,39,3,8
9249,85.00,"2025-09-30 10:00:00",811,39,3,9
9250,82.00,"2025-09-30 10:00:00",811,40,4,7
9251,87.00,"2025-09-30 10:00:00",811,40,4,8
9252,92.00,"2025-09-30 10:00:00",811,40,4,9
9253,74.00,"2025-09-30 10:00:00",812,24,1,7
9254,79.00,"2025-09-30 10:00:00",812,24,1,8
9255,84.00,"2025-09-30 10:00:00",812,24,1,9
9256,81.00,"2025-09-30 10:00:00",812,38,2,7
9257,86.00,"2025-09-30 10:00:00",812,38,2,8
9258,91.00,"2025-09-30 10:00:00",812,38,2,9
9259,88.00,"2025-09-30 10:00:00",812,39,3,7
9260,93.00,"2025-09-30 10:00:00",812,39,3,8
9261,68.00,"2025-09-30 10:00:00",812,39,3,9
9262,95.00,"2025-09-30 10:00:00",812,40,4,7
9263,70.00,"2025-09-30 10:00:00",812,40,4,8
9264,75.00,"2025-09-30 10:00:00",812,40,4,9
9265,85.00,"2025-09-30 10:00:00",813,24,1,7
9266,90.00,"2025-09-30 10:00:00",813,24,1,8
9267,66.00,"2025-09-30 10:00:00",813,24,1,9
9268,54.00,"2025-09-30 10:00:00",813,38,2,7
9269,41.00,"2025-09-30 10:00:00",813,38,2,8
9270,46.00,"2025-09-30 10:00:00",813,38,2,9
9271,70.00,"2025-09-30 10:00:00",813,39,3,7
9272,62.00,"2025-09-30 10:00:00",813,39,3,8
9273,67.00,"2025-09-30 10:00:00",813,39,3,9
9274,64.00,"2025-09-30 10:00:00",813,40,4,7
9275,69.00,"2025-09-30 10:00:00",813,40,4,8
9276,74.00,"2025-09-30 10:00:00",813,40,4,9
9277,69.00,"2025-09-30 10:00:00",814,24,1,7
9278,74.00,"2025-09-30 10:00:00",814,24,1,8
9279,66.00,"2025-09-30 10:00:00",814,24,1,9
9280,63.00,"2025-09-30 10:00:00",814,38,2,7
9281,68.00,"2025-09-30 10:00:00",814,38,2,8
9282,73.00,"2025-09-30 10:00:00",814,38,2,9
9283,46.00,"2025-09-30 10:00:00",814,39,3,7
9284,51.00,"2025-09-30 10:00:00",814,39,3,8
9285,38.00,"2025-09-30 10:00:00",814,39,3,9
9286,77.00,"2025-09-30 10:00:00",814,40,4,7
9287,82.00,"2025-09-30 10:00:00",814,40,4,8
9288,87.00,"2025-09-30 10:00:00",814,40,4,9
9289,69.00,"2025-09-30 10:00:00",815,24,1,7
9290,74.00,"2025-09-30 10:00:00",815,24,1,8
9291,79.00,"2025-09-30 10:00:00",815,24,1,9
9292,76.00,"2025-09-30 10:00:00",815,38,2,7
9293,81.00,"2025-09-30 10:00:00",815,38,2,8
9294,86.00,"2025-09-30 10:00:00",815,38,2,9
9295,83.00,"2025-09-30 10:00:00",815,39,3,7
9296,88.00,"2025-09-30 10:00:00",815,39,3,8
9297,64.00,"2025-09-30 10:00:00",815,39,3,9
9298,48.00,"2025-09-30 10:00:00",815,40,4,7
9299,53.00,"2025-09-30 10:00:00",815,40,4,8
9300,40.00,"2025-09-30 10:00:00",815,40,4,9
9301,40.00,"2025-09-30 10:00:00",816,24,1,7
9302,45.00,"2025-09-30 10:00:00",816,24,1,8
9303,50.00,"2025-09-30 10:00:00",816,24,1,9
9304,89.00,"2025-09-30 10:00:00",816,38,2,7
9305,65.00,"2025-09-30 10:00:00",816,38,2,8
9306,70.00,"2025-09-30 10:00:00",816,38,2,9
9307,67.00,"2025-09-30 10:00:00",816,39,3,7
9308,72.00,"2025-09-30 10:00:00",816,39,3,8
9309,77.00,"2025-09-30 10:00:00",816,39,3,9
9310,74.00,"2025-09-30 10:00:00",816,40,4,7
9311,79.00,"2025-09-30 10:00:00",816,40,4,8
9312,84.00,"2025-09-30 10:00:00",816,40,4,9
9313,69.00,"2025-09-30 10:00:00",817,24,1,7
9314,74.00,"2025-09-30 10:00:00",817,24,1,8
9315,79.00,"2025-09-30 10:00:00",817,24,1,9
9316,76.00,"2025-09-30 10:00:00",817,38,2,7
9317,81.00,"2025-09-30 10:00:00",817,38,2,8
9318,86.00,"2025-09-30 10:00:00",817,38,2,9
9319,83.00,"2025-09-30 10:00:00",817,39,3,7
9320,88.00,"2025-09-30 10:00:00",817,39,3,8
9321,93.00,"2025-09-30 10:00:00",817,39,3,9
9322,90.00,"2025-09-30 10:00:00",817,40,4,7
9323,95.00,"2025-09-30 10:00:00",817,40,4,8
9324,70.00,"2025-09-30 10:00:00",817,40,4,9
9325,82.00,"2025-09-30 10:00:00",818,24,1,7
9326,87.00,"2025-09-30 10:00:00",818,24,1,8
9327,92.00,"2025-09-30 10:00:00",818,24,1,9
9328,89.00,"2025-09-30 10:00:00",818,38,2,7
9329,94.00,"2025-09-30 10:00:00",818,38,2,8
9330,69.00,"2025-09-30 10:00:00",818,38,2,9
9331,66.00,"2025-09-30 10:00:00",818,39,3,7
9332,71.00,"2025-09-30 10:00:00",818,39,3,8
9333,76.00,"2025-09-30 10:00:00",818,39,3,9
9334,73.00,"2025-09-30 10:00:00",818,40,4,7
9335,78.00,"2025-09-30 10:00:00",818,40,4,8
9336,83.00,"2025-09-30 10:00:00",818,40,4,9
9337,95.00,"2025-09-30 10:00:00",819,24,1,7
9338,70.00,"2025-09-30 10:00:00",819,24,1,8
9339,75.00,"2025-09-30 10:00:00",819,24,1,9
9340,72.00,"2025-09-30 10:00:00",819,38,2,7
9341,77.00,"2025-09-30 10:00:00",819,38,2,8
9342,82.00,"2025-09-30 10:00:00",819,38,2,9
9343,79.00,"2025-09-30 10:00:00",819,39,3,7
9344,84.00,"2025-09-30 10:00:00",819,39,3,8
9345,89.00,"2025-09-30 10:00:00",819,39,3,9
9346,86.00,"2025-09-30 10:00:00",819,40,4,7
9347,91.00,"2025-09-30 10:00:00",819,40,4,8
9348,66.00,"2025-09-30 10:00:00",819,40,4,9
9349,78.00,"2025-09-30 10:00:00",820,24,1,7
9350,83.00,"2025-09-30 10:00:00",820,24,1,8
9351,88.00,"2025-09-30 10:00:00",820,24,1,9
9352,85.00,"2025-09-30 10:00:00",820,38,2,7
9353,90.00,"2025-09-30 10:00:00",820,38,2,8
9354,95.00,"2025-09-30 10:00:00",820,38,2,9
9355,92.00,"2025-09-30 10:00:00",820,39,3,7
9356,67.00,"2025-09-30 10:00:00",820,39,3,8
9357,72.00,"2025-09-30 10:00:00",820,39,3,9
9358,69.00,"2025-09-30 10:00:00",820,40,4,7
9359,74.00,"2025-09-30 10:00:00",820,40,4,8
9360,69.00,"2025-09-30 10:00:00",820,40,4,9
9361,91.00,"2025-09-30 10:00:00",821,24,1,7
9362,66.00,"2025-09-30 10:00:00",821,24,1,8
9363,71.00,"2025-09-30 10:00:00",821,24,1,9
9364,68.00,"2025-09-30 10:00:00",821,38,2,7
9365,73.00,"2025-09-30 10:00:00",821,38,2,8
9366,68.00,"2025-09-30 10:00:00",821,38,2,9
9367,75.00,"2025-09-30 10:00:00",821,39,3,7
9368,70.00,"2025-09-30 10:00:00",821,39,3,8
9369,75.00,"2025-09-30 10:00:00",821,39,3,9
9370,72.00,"2025-09-30 10:00:00",821,40,4,7
9371,77.00,"2025-09-30 10:00:00",821,40,4,8
9372,82.00,"2025-09-30 10:00:00",821,40,4,9
9373,73.00,"2025-09-30 10:00:00",822,24,1,7
9374,65.00,"2025-09-30 10:00:00",822,24,1,8
9375,70.00,"2025-09-30 10:00:00",822,24,1,9
9376,67.00,"2025-09-30 10:00:00",822,38,2,7
9377,72.00,"2025-09-30 10:00:00",822,38,2,8
9378,77.00,"2025-09-30 10:00:00",822,38,2,9
9379,50.00,"2025-09-30 10:00:00",822,39,3,7
9380,55.00,"2025-09-30 10:00:00",822,39,3,8
9381,42.00,"2025-09-30 10:00:00",822,39,3,9
9382,81.00,"2025-09-30 10:00:00",822,40,4,7
9383,86.00,"2025-09-30 10:00:00",822,40,4,8
9384,62.00,"2025-09-30 10:00:00",822,40,4,9
9385,73.00,"2025-09-30 10:00:00",823,24,1,7
9386,78.00,"2025-09-30 10:00:00",823,24,1,8
9387,83.00,"2025-09-30 10:00:00",823,24,1,9
9388,80.00,"2025-09-30 10:00:00",823,38,2,7
9389,85.00,"2025-09-30 10:00:00",823,38,2,8
9390,90.00,"2025-09-30 10:00:00",823,38,2,9
9391,87.00,"2025-09-30 10:00:00",823,39,3,7
9392,63.00,"2025-09-30 10:00:00",823,39,3,8
9393,68.00,"2025-09-30 10:00:00",823,39,3,9
9394,52.00,"2025-09-30 10:00:00",823,40,4,7
9395,39.00,"2025-09-30 10:00:00",823,40,4,8
9396,44.00,"2025-09-30 10:00:00",823,40,4,9
9397,44.00,"2025-09-30 10:00:00",824,24,1,7
9398,49.00,"2025-09-30 10:00:00",824,24,1,8
9399,54.00,"2025-09-30 10:00:00",824,24,1,9
9400,64.00,"2025-09-30 10:00:00",824,38,2,7
9401,69.00,"2025-09-30 10:00:00",824,38,2,8
9402,74.00,"2025-09-30 10:00:00",824,38,2,9
9403,71.00,"2025-09-30 10:00:00",824,39,3,7
9404,76.00,"2025-09-30 10:00:00",824,39,3,8
9405,81.00,"2025-09-30 10:00:00",824,39,3,9
9406,78.00,"2025-09-30 10:00:00",824,40,4,7
9407,83.00,"2025-09-30 10:00:00",824,40,4,8
9408,88.00,"2025-09-30 10:00:00",824,40,4,9
9409,70.00,"2025-09-30 10:00:00",825,24,1,7
9410,75.00,"2025-09-30 10:00:00",825,24,1,8
9411,80.00,"2025-09-30 10:00:00",825,24,1,9
9412,46.00,"2025-09-30 10:00:00",825,38,2,7
9413,51.00,"2025-09-30 10:00:00",825,38,2,8
9414,38.00,"2025-09-30 10:00:00",825,38,2,9
9415,84.00,"2025-09-30 10:00:00",825,39,3,7
9416,89.00,"2025-09-30 10:00:00",825,39,3,8
9417,65.00,"2025-09-30 10:00:00",825,39,3,9
9418,62.00,"2025-09-30 10:00:00",825,40,4,7
9419,67.00,"2025-09-30 10:00:00",825,40,4,8
9420,72.00,"2025-09-30 10:00:00",825,40,4,9
9421,83.00,"2025-09-30 10:00:00",826,24,1,7
9422,88.00,"2025-09-30 10:00:00",826,24,1,8
9423,64.00,"2025-09-30 10:00:00",826,24,1,9
9424,90.00,"2025-09-30 10:00:00",826,38,2,7
9425,66.00,"2025-09-30 10:00:00",826,38,2,8
9426,71.00,"2025-09-30 10:00:00",826,38,2,9
9427,48.00,"2025-09-30 10:00:00",826,39,3,7
9428,53.00,"2025-09-30 10:00:00",826,39,3,8
9429,40.00,"2025-09-30 10:00:00",826,39,3,9
9430,75.00,"2025-09-30 10:00:00",826,40,4,7
9431,80.00,"2025-09-30 10:00:00",826,40,4,8
9432,85.00,"2025-09-30 10:00:00",826,40,4,9
9433,69.00,"2025-09-30 10:00:00",827,24,1,7
9434,74.00,"2025-09-30 10:00:00",827,24,1,8
9435,79.00,"2025-09-30 10:00:00",827,24,1,9
9436,76.00,"2025-09-30 10:00:00",827,38,2,7
9437,81.00,"2025-09-30 10:00:00",827,38,2,8
9438,86.00,"2025-09-30 10:00:00",827,38,2,9
9439,83.00,"2025-09-30 10:00:00",827,39,3,7
9440,88.00,"2025-09-30 10:00:00",827,39,3,8
9441,93.00,"2025-09-30 10:00:00",827,39,3,9
9442,90.00,"2025-09-30 10:00:00",827,40,4,7
9443,95.00,"2025-09-30 10:00:00",827,40,4,8
9444,70.00,"2025-09-30 10:00:00",827,40,4,9
9445,82.00,"2025-09-30 10:00:00",828,24,1,7
9446,87.00,"2025-09-30 10:00:00",828,24,1,8
9447,92.00,"2025-09-30 10:00:00",828,24,1,9
9448,89.00,"2025-09-30 10:00:00",828,38,2,7
9449,94.00,"2025-09-30 10:00:00",828,38,2,8
9450,69.00,"2025-09-30 10:00:00",828,38,2,9
9451,66.00,"2025-09-30 10:00:00",828,39,3,7
9452,71.00,"2025-09-30 10:00:00",828,39,3,8
9453,66.00,"2025-09-30 10:00:00",828,39,3,9
9454,73.00,"2025-09-30 10:00:00",828,40,4,7
9455,68.00,"2025-09-30 10:00:00",828,40,4,8
9456,73.00,"2025-09-30 10:00:00",828,40,4,9
9457,95.00,"2025-09-30 10:00:00",829,24,1,7
9458,70.00,"2025-09-30 10:00:00",829,24,1,8
9459,75.00,"2025-09-30 10:00:00",829,24,1,9
9460,72.00,"2025-09-30 10:00:00",829,38,2,7
9461,67.00,"2025-09-30 10:00:00",829,38,2,8
9462,72.00,"2025-09-30 10:00:00",829,38,2,9
9463,69.00,"2025-09-30 10:00:00",829,39,3,7
9464,74.00,"2025-09-30 10:00:00",829,39,3,8
9465,79.00,"2025-09-30 10:00:00",829,39,3,9
9466,76.00,"2025-09-30 10:00:00",829,40,4,7
9467,81.00,"2025-09-30 10:00:00",829,40,4,8
9468,86.00,"2025-09-30 10:00:00",829,40,4,9
9469,68.00,"2025-09-30 10:00:00",830,24,1,7
9470,73.00,"2025-09-30 10:00:00",830,24,1,8
9471,78.00,"2025-09-30 10:00:00",830,24,1,9
9472,75.00,"2025-09-30 10:00:00",830,38,2,7
9473,80.00,"2025-09-30 10:00:00",830,38,2,8
9474,85.00,"2025-09-30 10:00:00",830,38,2,9
9475,82.00,"2025-09-30 10:00:00",830,39,3,7
9476,87.00,"2025-09-30 10:00:00",830,39,3,8
9477,92.00,"2025-09-30 10:00:00",830,39,3,9
9478,89.00,"2025-09-30 10:00:00",830,40,4,7
9479,94.00,"2025-09-30 10:00:00",830,40,4,8
9480,69.00,"2025-09-30 10:00:00",830,40,4,9
9481,77.00,"2025-09-30 10:00:00",831,24,1,7
9482,82.00,"2025-09-30 10:00:00",831,24,1,8
9483,87.00,"2025-09-30 10:00:00",831,24,1,9
9484,84.00,"2025-09-30 10:00:00",831,38,2,7
9485,89.00,"2025-09-30 10:00:00",831,38,2,8
9486,65.00,"2025-09-30 10:00:00",831,38,2,9
9487,62.00,"2025-09-30 10:00:00",831,39,3,7
9488,67.00,"2025-09-30 10:00:00",831,39,3,8
9489,72.00,"2025-09-30 10:00:00",831,39,3,9
9490,38.00,"2025-09-30 10:00:00",831,40,4,7
9491,43.00,"2025-09-30 10:00:00",831,40,4,8
9492,48.00,"2025-09-30 10:00:00",831,40,4,9
9493,48.00,"2025-09-30 10:00:00",832,24,1,7
9494,53.00,"2025-09-30 10:00:00",832,24,1,8
9495,40.00,"2025-09-30 10:00:00",832,24,1,9
9496,68.00,"2025-09-30 10:00:00",832,38,2,7
9497,73.00,"2025-09-30 10:00:00",832,38,2,8
9498,78.00,"2025-09-30 10:00:00",832,38,2,9
9499,75.00,"2025-09-30 10:00:00",832,39,3,7
9500,80.00,"2025-09-30 10:00:00",832,39,3,8
9501,85.00,"2025-09-30 10:00:00",832,39,3,9
9502,82.00,"2025-09-30 10:00:00",832,40,4,7
9503,87.00,"2025-09-30 10:00:00",832,40,4,8
9504,63.00,"2025-09-30 10:00:00",832,40,4,9
9505,74.00,"2025-09-30 10:00:00",833,24,1,7
9506,79.00,"2025-09-30 10:00:00",833,24,1,8
9507,84.00,"2025-09-30 10:00:00",833,24,1,9
9508,50.00,"2025-09-30 10:00:00",833,38,2,7
9509,55.00,"2025-09-30 10:00:00",833,38,2,8
9510,42.00,"2025-09-30 10:00:00",833,38,2,9
9511,88.00,"2025-09-30 10:00:00",833,39,3,7
9512,64.00,"2025-09-30 10:00:00",833,39,3,8
9513,69.00,"2025-09-30 10:00:00",833,39,3,9
9514,66.00,"2025-09-30 10:00:00",833,40,4,7
9515,71.00,"2025-09-30 10:00:00",833,40,4,8
9516,76.00,"2025-09-30 10:00:00",833,40,4,9
9517,87.00,"2025-09-30 10:00:00",834,24,1,7
9518,63.00,"2025-09-30 10:00:00",834,24,1,8
9519,68.00,"2025-09-30 10:00:00",834,24,1,9
9520,65.00,"2025-09-30 10:00:00",834,38,2,7
9521,70.00,"2025-09-30 10:00:00",834,38,2,8
9522,75.00,"2025-09-30 10:00:00",834,38,2,9
9523,52.00,"2025-09-30 10:00:00",834,39,3,7
9524,39.00,"2025-09-30 10:00:00",834,39,3,8
9525,44.00,"2025-09-30 10:00:00",834,39,3,9
9526,79.00,"2025-09-30 10:00:00",834,40,4,7
9527,84.00,"2025-09-30 10:00:00",834,40,4,8
9528,89.00,"2025-09-30 10:00:00",834,40,4,9
9529,71.00,"2025-09-30 10:00:00",835,24,1,7
9530,76.00,"2025-09-30 10:00:00",835,24,1,8
9531,81.00,"2025-09-30 10:00:00",835,24,1,9
9532,78.00,"2025-09-30 10:00:00",835,38,2,7
9533,83.00,"2025-09-30 10:00:00",835,38,2,8
9534,88.00,"2025-09-30 10:00:00",835,38,2,9
9535,85.00,"2025-09-30 10:00:00",835,39,3,7
9536,90.00,"2025-09-30 10:00:00",835,39,3,8
9537,66.00,"2025-09-30 10:00:00",835,39,3,9
9538,54.00,"2025-09-30 10:00:00",835,40,4,7
9539,41.00,"2025-09-30 10:00:00",835,40,4,8
9540,46.00,"2025-09-30 10:00:00",835,40,4,9
9541,86.00,"2025-09-30 10:00:00",836,24,1,7
9542,91.00,"2025-09-30 10:00:00",836,24,1,8
9543,66.00,"2025-09-30 10:00:00",836,24,1,9
9544,93.00,"2025-09-30 10:00:00",836,38,2,7
9545,68.00,"2025-09-30 10:00:00",836,38,2,8
9546,73.00,"2025-09-30 10:00:00",836,38,2,9
9547,70.00,"2025-09-30 10:00:00",836,39,3,7
9548,75.00,"2025-09-30 10:00:00",836,39,3,8
9549,70.00,"2025-09-30 10:00:00",836,39,3,9
9550,67.00,"2025-09-30 10:00:00",836,40,4,7
9551,72.00,"2025-09-30 10:00:00",836,40,4,8
9552,77.00,"2025-09-30 10:00:00",836,40,4,9
9553,69.00,"2025-09-30 10:00:00",837,24,1,7
9554,74.00,"2025-09-30 10:00:00",837,24,1,8
9555,69.00,"2025-09-30 10:00:00",837,24,1,9
9556,66.00,"2025-09-30 10:00:00",837,38,2,7
9557,71.00,"2025-09-30 10:00:00",837,38,2,8
9558,76.00,"2025-09-30 10:00:00",837,38,2,9
9559,73.00,"2025-09-30 10:00:00",837,39,3,7
9560,78.00,"2025-09-30 10:00:00",837,39,3,8
9561,83.00,"2025-09-30 10:00:00",837,39,3,9
9562,80.00,"2025-09-30 10:00:00",837,40,4,7
9563,85.00,"2025-09-30 10:00:00",837,40,4,8
9564,90.00,"2025-09-30 10:00:00",837,40,4,9
9565,72.00,"2025-09-30 10:00:00",838,24,1,7
9566,77.00,"2025-09-30 10:00:00",838,24,1,8
9567,82.00,"2025-09-30 10:00:00",838,24,1,9
9568,79.00,"2025-09-30 10:00:00",838,38,2,7
9569,84.00,"2025-09-30 10:00:00",838,38,2,8
9570,89.00,"2025-09-30 10:00:00",838,38,2,9
9571,86.00,"2025-09-30 10:00:00",838,39,3,7
9572,91.00,"2025-09-30 10:00:00",838,39,3,8
9573,66.00,"2025-09-30 10:00:00",838,39,3,9
9574,93.00,"2025-09-30 10:00:00",838,40,4,7
9575,68.00,"2025-09-30 10:00:00",838,40,4,8
9576,73.00,"2025-09-30 10:00:00",838,40,4,9
9577,85.00,"2025-09-30 10:00:00",839,24,1,7
9578,90.00,"2025-09-30 10:00:00",839,24,1,8
9579,95.00,"2025-09-30 10:00:00",839,24,1,9
9580,92.00,"2025-09-30 10:00:00",839,38,2,7
9581,67.00,"2025-09-30 10:00:00",839,38,2,8
9582,72.00,"2025-09-30 10:00:00",839,38,2,9
9583,69.00,"2025-09-30 10:00:00",839,39,3,7
9584,74.00,"2025-09-30 10:00:00",839,39,3,8
9585,79.00,"2025-09-30 10:00:00",839,39,3,9
9586,76.00,"2025-09-30 10:00:00",839,40,4,7
9587,81.00,"2025-09-30 10:00:00",839,40,4,8
9588,86.00,"2025-09-30 10:00:00",839,40,4,9
9589,68.00,"2025-09-30 10:00:00",840,24,1,7
9590,73.00,"2025-09-30 10:00:00",840,24,1,8
9591,78.00,"2025-09-30 10:00:00",840,24,1,9
9592,75.00,"2025-09-30 10:00:00",840,38,2,7
9593,80.00,"2025-09-30 10:00:00",840,38,2,8
9594,85.00,"2025-09-30 10:00:00",840,38,2,9
9595,82.00,"2025-09-30 10:00:00",840,39,3,7
9596,87.00,"2025-09-30 10:00:00",840,39,3,8
9597,92.00,"2025-09-30 10:00:00",840,39,3,9
9598,89.00,"2025-09-30 10:00:00",840,40,4,7
9599,94.00,"2025-09-30 10:00:00",840,40,4,8
9600,69.00,"2025-09-30 10:00:00",840,40,4,9
9601,78.00,"2025-09-30 10:00:00",841,28,1,7
9602,83.00,"2025-09-30 10:00:00",841,28,1,8
